condition,level,seed,window_idx,samples,entropy,unique_ratio,block_combined,block_volume,block_entropy,block_unique
attack_random,24,22680901,22,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,23,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,24,25,4.6439,1.0000,1,1,1,1
attack_random,24,22680901,25,26,4.7004,1.0000,1,1,1,1
attack_random,24,22680901,26,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,27,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,28,28,4.8074,1.0000,1,1,1,1
attack_random,24,22680901,29,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,30,26,4.7004,1.0000,1,1,1,1
attack_random,24,22680901,31,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,32,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,33,28,4.8074,1.0000,1,1,1,1
attack_random,24,22680901,34,29,4.7890,0.9655,1,1,1,1
attack_random,24,22680901,35,27,4.6808,0.9630,1,1,1,1
attack_random,24,22680901,36,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,37,29,4.7890,0.9655,1,1,1,1
attack_random,24,22680901,38,30,4.8402,0.9667,1,1,1,1
attack_random,24,22680901,39,27,4.6808,0.9630,1,1,1,1
attack_random,24,22680901,40,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,41,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,42,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,43,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,44,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,45,26,4.6235,0.9615,1,1,1,1
attack_random,24,22680901,46,24,4.5016,0.9583,1,1,1,1
attack_random,24,22680901,47,25,4.5639,0.9600,1,1,1,1
attack_random,24,22680901,48,25,4.5639,0.9600,1,1,1,1
attack_random,24,22680901,49,26,4.6235,0.9615,1,1,1,1
attack_random,24,22680901,50,27,4.6808,0.9630,1,1,1,1
attack_random,24,22680901,51,28,4.7359,0.9643,1,1,1,1
attack_random,24,22680901,52,29,4.7890,0.9655,1,1,1,1
attack_random,24,22680901,53,30,4.8402,0.9667,1,1,1,1
attack_random,24,22680901,54,29,4.7890,0.9655,1,1,1,1
attack_random,24,22680901,55,29,4.7890,0.9655,1,1,1,1
attack_random,24,22680901,56,30,4.8402,0.9667,1,1,1,1
attack_random,24,22680901,57,31,4.8897,0.9677,1,1,1,1
attack_random,24,22680901,58,29,4.7890,0.9655,1,1,1,1
attack_random,24,22680901,59,30,4.8402,0.9667,1,1,1,1
attack_random,24,22680901,60,31,4.8897,0.9677,1,1,1,1
attack_random,24,22680901,61,32,4.9375,0.9688,1,1,1,1
attack_random,24,22680901,62,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,63,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,64,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,65,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,66,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,67,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,68,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,69,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,70,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,71,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,72,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,73,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,74,35,5.1293,1.0000,1,1,1,1
attack_random,24,22680901,75,35,5.1293,1.0000,1,1,1,1
attack_random,24,22680901,76,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,77,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,78,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,79,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,80,27,4.7549,1.0000,1,1,1,1
attack_random,24,22680901,81,28,4.8074,1.0000,1,1,1,1
attack_random,24,22680901,82,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,83,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,84,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,85,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,86,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,87,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,88,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,89,35,5.1293,1.0000,1,1,1,1
attack_random,24,22680901,90,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,91,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,92,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,93,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,94,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,95,28,4.8074,1.0000,1,1,1,1
attack_random,24,22680901,96,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,97,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,98,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,99,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,100,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,101,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,102,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,103,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,104,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,105,35,5.1293,1.0000,1,1,1,1
attack_random,24,22680901,106,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,107,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,108,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,109,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,110,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,111,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,112,35,5.1293,1.0000,1,1,1,1
attack_random,24,22680901,113,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,114,35,5.1293,1.0000,1,1,1,1
attack_random,24,22680901,115,36,5.1699,1.0000,1,1,1,1
attack_random,24,22680901,116,37,5.2095,1.0000,1,1,1,1
attack_random,24,22680901,117,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,118,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,119,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,120,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,121,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,122,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,123,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,124,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,125,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,126,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,127,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,128,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,129,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,130,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,131,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,132,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,133,28,4.8074,1.0000,1,1,1,1
attack_random,24,22680901,134,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,135,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,136,29,4.8580,1.0000,1,1,1,1
attack_random,24,22680901,137,30,4.9069,1.0000,1,1,1,1
attack_random,24,22680901,138,31,4.9542,1.0000,1,1,1,1
attack_random,24,22680901,139,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,140,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,141,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,142,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,143,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,144,32,5.0000,1.0000,1,1,1,1
attack_random,24,22680901,145,33,5.0444,1.0000,1,1,1,1
attack_random,24,22680901,146,34,5.0875,1.0000,1,1,1,1
attack_random,24,22680901,147,35,5.0721,0.9714,1,1,1,1
attack_random,24,22680901,148,36,5.1144,0.9722,1,1,1,1
attack_random,24,22680901,149,33,4.9838,0.9697,1,1,1,1
attack_fixed,60,26291025,0,68,0.4404,0.0735,0,1,0,0
attack_fixed,60,26291025,1,68,0.4404,0.0735,0,1,0,0
attack_fixed,60,26291025,2,68,0.5497,0.0882,0,1,0,0
attack_fixed,60,26291025,3,69,0.5433,0.0870,0,1,0,0
attack_fixed,60,26291025,4,67,0.5562,0.0896,0,1,0,0
attack_fixed,60,26291025,5,65,0.4566,0.0769,0,1,0,0
attack_fixed,60,26291025,6,65,0.5699,0.0923,0,1,0,0
attack_fixed,60,26291025,7,66,0.6745,0.1061,0,1,0,0
attack_fixed,60,26291025,8,67,0.7763,0.1194,0,1,0,0
attack_fixed,60,26291025,9,63,0.8152,0.1270,0,1,0,0
attack_fixed,60,26291025,10,64,0.8051,0.1250,0,1,0,0
attack_fixed,60,26291025,11,65,0.7952,0.1231,0,1,0,0
attack_fixed,60,26291025,12,66,0.7857,0.1212,0,1,0,0
attack_fixed,60,26291025,13,67,0.8859,0.1343,0,1,0,0
attack_fixed,60,26291025,14,68,0.9834,0.1471,0,1,0,0
attack_fixed,60,26291025,15,69,0.9721,0.1449,0,1,0,0
attack_fixed,60,26291025,16,68,0.9834,0.1471,0,1,0,0
attack_fixed,60,26291025,17,69,0.9721,0.1449,0,1,0,0
attack_fixed,60,26291025,18,69,0.9721,0.1449,0,1,0,0
attack_fixed,60,26291025,19,69,0.8654,0.1304,0,1,0,0
attack_fixed,60,26291025,20,69,0.8654,0.1304,0,1,0,0
attack_fixed,60,26291025,21,70,0.8556,0.1286,0,1,0,0
attack_fixed,60,26291025,22,69,0.8654,0.1304,0,1,0,0
attack_fixed,60,26291025,23,69,0.8654,0.1304,0,1,0,0
attack_fixed,60,26291025,24,67,0.8859,0.1343,0,1,0,0
attack_fixed,60,26291025,25,63,0.9301,0.1429,0,1,0,0
attack_fixed,60,26291025,26,64,0.9186,0.1406,0,1,0,0
attack_fixed,60,26291025,27,64,0.9186,0.1406,0,1,0,0
attack_fixed,60,26291025,28,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,29,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,30,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,31,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,32,62,0.9419,0.1452,0,1,0,0
attack_fixed,60,26291025,33,62,0.9419,0.1452,0,1,0,0
attack_fixed,60,26291025,34,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,35,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,36,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,37,62,0.9419,0.1452,0,1,0,0
attack_fixed,60,26291025,38,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,39,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,40,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,41,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,42,62,0.9419,0.1452,0,1,0,0
attack_fixed,60,26291025,43,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,44,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,45,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,46,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,47,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,48,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,49,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,50,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,51,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,52,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,53,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,54,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,55,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,56,53,1.0650,0.1698,0,1,0,0
attack_fixed,60,26291025,57,54,1.0496,0.1667,0,1,0,0
attack_fixed,60,26291025,58,55,1.1617,0.1818,0,1,0,0
attack_fixed,60,26291025,59,56,1.1455,0.1786,0,1,0,0
attack_fixed,60,26291025,60,57,1.1298,0.1754,0,1,0,0
attack_fixed,60,26291025,61,56,1.1455,0.1786,0,1,0,0
attack_fixed,60,26291025,62,53,0.8022,0.1321,0,1,0,0
attack_fixed,60,26291025,63,54,0.7905,0.1296,0,1,0,0
attack_fixed,60,26291025,64,54,0.7905,0.1296,0,1,0,0
attack_fixed,60,26291025,65,55,0.7792,0.1273,0,1,0,0
attack_fixed,60,26291025,66,52,0.5451,0.0962,0,1,0,0
attack_fixed,60,26291025,67,51,0.4160,0.0784,0,1,0,0
attack_fixed,60,26291025,68,50,0.4225,0.0800,0,1,0,0
attack_fixed,60,26291025,69,51,0.4160,0.0784,0,1,0,0
attack_fixed,60,26291025,70,51,0.4160,0.0784,0,1,0,0
attack_fixed,60,26291025,71,52,0.5451,0.0962,0,1,0,0
attack_fixed,60,26291025,72,51,0.5535,0.0980,0,1,0,0
attack_fixed,60,26291025,73,52,0.5451,0.0962,0,1,0,0
attack_fixed,60,26291025,74,52,0.5451,0.0962,0,1,0,0
attack_fixed,60,26291025,75,52,0.6799,0.1154,0,1,0,0
attack_fixed,60,26291025,76,53,0.6698,0.1132,0,1,0,0
attack_fixed,60,26291025,77,53,0.6698,0.1132,0,1,0,0
attack_fixed,60,26291025,78,54,0.6601,0.1111,0,1,0,0
attack_fixed,60,26291025,79,55,0.7792,0.1273,0,1,0,0
attack_fixed,60,26291025,80,56,0.8945,0.1429,0,1,0,0
attack_fixed,60,26291025,81,57,0.8821,0.1404,0,1,0,0
attack_fixed,60,26291025,82,57,0.8821,0.1404,0,1,0,0
attack_fixed,60,26291025,83,56,0.8945,0.1429,0,1,0,0
attack_fixed,60,26291025,84,55,0.7792,0.1273,0,1,0,0
attack_fixed,60,26291025,85,56,0.7682,0.1250,0,1,0,0
attack_fixed,60,26291025,86,57,0.7576,0.1228,0,1,0,0
attack_fixed,60,26291025,87,57,0.8821,0.1404,0,1,0,0
attack_fixed,60,26291025,88,54,0.9203,0.1481,0,1,0,0
attack_fixed,60,26291025,89,55,0.9072,0.1455,0,1,0,0
attack_fixed,60,26291025,90,56,0.8945,0.1429,0,1,0,0
attack_fixed,60,26291025,91,56,0.8945,0.1429,0,1,0,0
attack_fixed,60,26291025,92,57,0.8821,0.1404,0,1,0,0
attack_fixed,60,26291025,93,58,0.8702,0.1379,0,1,0,0
attack_fixed,60,26291025,94,57,0.8821,0.1404,0,1,0,0
attack_fixed,60,26291025,95,58,0.8702,0.1379,0,1,0,0
attack_fixed,60,26291025,96,59,0.8585,0.1356,0,1,0,0
attack_fixed,60,26291025,97,59,0.8585,0.1356,0,1,0,0
attack_fixed,60,26291025,98,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,99,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,100,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,101,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,102,60,0.9665,0.1500,0,1,0,0
attack_fixed,60,26291025,103,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,104,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,105,61,0.9540,0.1475,0,1,0,0
attack_fixed,60,26291025,106,62,0.9419,0.1452,0,1,0,0
attack_fixed,60,26291025,107,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,108,58,1.1145,0.1724,0,1,0,0
attack_fixed,60,26291025,109,59,1.2196,0.1864,0,1,0,0
attack_fixed,60,26291025,110,58,1.2359,0.1897,0,1,0,0
attack_fixed,60,26291025,111,57,1.2528,0.1930,0,1,0,0
attack_fixed,60,26291025,112,57,1.2528,0.1930,0,1,0,0
attack_fixed,60,26291025,113,58,1.2359,0.1897,0,1,0,0
attack_fixed,60,26291025,114,57,1.1298,0.1754,0,1,0,0
attack_fixed,60,26291025,115,58,1.1145,0.1724,0,1,0,0
attack_fixed,60,26291025,116,59,1.0997,0.1695,0,1,0,0
attack_fixed,60,26291025,117,57,1.0062,0.1579,0,1,0,0
attack_fixed,60,26291025,118,57,1.1298,0.1754,0,1,0,0
attack_fixed,60,26291025,119,58,1.2359,0.1897,0,1,0,0
attack_fixed,60,26291025,120,55,1.2880,0.2000,0,1,0,0
attack_fixed,60,26291025,121,56,1.2701,0.1964,0,1,0,0
attack_fixed,60,26291025,122,57,1.2528,0.1930,0,1,0,0
attack_fixed,60,26291025,123,58,1.3224,0.1897,0,1,0,0
attack_fixed,60,26291025,124,58,1.3224,0.1897,0,1,0,0
attack_fixed,60,26291025,125,58,1.3224,0.1897,0,1,0,0
attack_fixed,60,26291025,126,59,1.3050,0.1864,0,1,0,0
attack_fixed,60,26291025,127,56,1.2344,0.1786,0,1,0,0
attack_fixed,60,26291025,128,57,1.2177,0.1754,0,1,0,0
attack_fixed,60,26291025,129,58,1.2015,0.1724,0,1,0,0
attack_fixed,60,26291025,130,59,1.1857,0.1695,0,1,0,0
attack_fixed,60,26291025,131,60,1.1703,0.1667,0,1,0,0
attack_fixed,60,26291025,132,61,1.1554,0.1639,0,1,0,0
attack_fixed,60,26291025,133,60,1.1703,0.1667,0,1,0,0
attack_fixed,60,26291025,134,61,1.1554,0.1639,0,1,0,0
attack_fixed,60,26291025,135,59,1.0658,0.1525,0,1,0,0
attack_fixed,60,26291025,136,59,1.0658,0.1525,0,1,0,0
attack_fixed,60,26291025,137,60,1.0520,0.1500,0,1,0,0
attack_fixed,60,26291025,138,61,1.1554,0.1639,0,1,0,0
attack_fixed,60,26291025,139,61,1.1554,0.1639,0,1,0,0
attack_fixed,60,26291025,140,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,141,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,142,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,143,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,144,58,0.9926,0.1552,0,1,0,0
attack_fixed,60,26291025,145,59,0.9794,0.1525,0,1,0,0
attack_fixed,60,26291025,146,59,0.8585,0.1356,0,1,0,0
attack_fixed,60,26291025,147,60,0.8472,0.1333,0,1,0,0
attack_fixed,60,26291025,148,61,0.8362,0.1311,0,1,0,0
attack_fixed,60,26291025,149,62,0.8256,0.1290,0,1,0,0
attack_random,120,32281182,0,124,6.8675,0.9597,1,1,1,1
attack_random,120,32281182,1,125,6.8797,0.9600,1,1,1,1
attack_random,120,32281182,2,126,6.8919,0.9603,1,1,1,1
attack_random,120,32281182,3,127,6.9040,0.9606,1,1,1,1
attack_random,120,32281182,4,128,6.9004,0.9531,1,1,1,1
attack_random,120,32281182,5,128,6.9004,0.9531,1,1,1,1
attack_random,120,32281182,6,126,6.8919,0.9603,1,1,1,1
attack_random,120,32281182,7,127,6.9040,0.9606,1,1,1,1
attack_random,120,32281182,8,128,6.9160,0.9609,1,1,1,1
attack_random,120,32281182,9,129,6.9279,0.9612,1,1,1,1
attack_random,120,32281182,10,130,6.9396,0.9615,1,1,1,1
attack_random,120,32281182,11,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,12,131,6.9666,0.9695,1,1,1,1
attack_random,120,32281182,13,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,14,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,15,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,16,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,17,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,18,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,19,134,7.0008,0.9701,1,1,1,1
attack_random,120,32281182,20,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,21,134,7.0008,0.9701,1,1,1,1
attack_random,120,32281182,22,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,23,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,24,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,25,134,7.0008,0.9701,1,1,1,1
attack_random,120,32281182,26,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,27,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,28,131,6.9666,0.9695,1,1,1,1
attack_random,120,32281182,29,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,30,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,31,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,32,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,33,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,34,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,35,131,6.9666,0.9695,1,1,1,1
attack_random,120,32281182,36,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,37,127,6.9197,0.9685,1,1,1,1
attack_random,120,32281182,38,128,6.9316,0.9688,1,1,1,1
attack_random,120,32281182,39,129,6.9434,0.9690,1,1,1,1
attack_random,120,32281182,40,130,6.9550,0.9692,1,1,1,1
attack_random,120,32281182,41,131,6.9666,0.9695,1,1,1,1
attack_random,120,32281182,42,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,43,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,44,132,6.9781,0.9697,1,1,1,1
attack_random,120,32281182,45,133,6.9895,0.9699,1,1,1,1
attack_random,120,32281182,46,134,7.0008,0.9701,1,1,1,1
attack_random,120,32281182,47,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,48,136,7.0231,0.9706,1,1,1,1
attack_random,120,32281182,49,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,50,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,51,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,52,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,53,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,54,134,7.0008,0.9701,1,1,1,1
attack_random,120,32281182,55,135,7.0120,0.9704,1,1,1,1
attack_random,120,32281182,56,136,7.0231,0.9706,1,1,1,1
attack_random,120,32281182,57,137,7.0341,0.9708,1,1,1,1
attack_random,120,32281182,58,137,7.0195,0.9635,1,1,1,1
attack_random,120,32281182,59,135,6.9971,0.9630,1,1,1,1
attack_random,120,32281182,60,136,7.0084,0.9632,1,1,1,1
attack_random,120,32281182,61,135,6.9971,0.9630,1,1,1,1
attack_random,120,32281182,62,134,7.0064,0.9701,1,1,1,1
attack_random,120,32281182,63,132,6.9838,0.9697,1,1,1,1
attack_random,120,32281182,64,130,6.9608,0.9692,1,1,1,1
attack_random,120,32281182,65,131,6.9724,0.9695,1,1,1,1
attack_random,120,32281182,66,132,6.9838,0.9697,1,1,1,1
attack_random,120,32281182,67,132,6.9838,0.9697,1,1,1,1
attack_random,120,32281182,68,130,6.9762,0.9769,1,1,1,1
attack_random,120,32281182,69,129,6.9647,0.9767,1,1,1,1
attack_random,120,32281182,70,130,6.9762,0.9769,1,1,1,1
attack_random,120,32281182,71,130,6.9762,0.9769,1,1,1,1
attack_random,120,32281182,72,131,6.9876,0.9771,1,1,1,1
attack_random,120,32281182,73,132,6.9989,0.9773,1,1,1,1
attack_random,120,32281182,74,130,6.9762,0.9769,1,1,1,1
attack_random,120,32281182,75,128,6.9375,0.9688,1,1,1,1
attack_random,120,32281182,76,129,6.9492,0.9690,1,1,1,1
attack_random,120,32281182,77,130,6.9608,0.9692,1,1,1,1
attack_random,120,32281182,78,126,6.9138,0.9683,1,1,1,1
attack_random,120,32281182,79,127,6.9257,0.9685,1,1,1,1
attack_random,120,32281182,80,127,6.9414,0.9764,1,1,1,1
attack_random,120,32281182,81,124,6.9058,0.9758,1,1,1,1
attack_random,120,32281182,82,122,6.8816,0.9754,1,1,1,1
attack_random,120,32281182,83,123,6.8937,0.9756,1,1,1,1
attack_random,120,32281182,84,123,6.8937,0.9756,1,1,1,1
attack_random,120,32281182,85,121,6.8858,0.9835,1,1,1,1
attack_random,120,32281182,86,120,6.8736,0.9833,1,1,1,1
attack_random,120,32281182,87,121,6.8858,0.9835,1,1,1,1
attack_random,120,32281182,88,120,6.8736,0.9833,1,1,1,1
attack_random,120,32281182,89,119,6.8780,0.9916,1,1,1,1
attack_random,120,32281182,90,116,6.8407,0.9914,1,1,1,1
attack_random,120,32281182,91,117,6.8533,0.9915,1,1,1,1
attack_random,120,32281182,92,115,6.8281,0.9913,1,1,1,1
attack_random,120,32281182,93,116,6.8407,0.9914,1,1,1,1
attack_random,120,32281182,94,117,6.8533,0.9915,1,1,1,1
attack_random,120,32281182,95,115,6.8107,0.9826,1,1,1,1
attack_random,120,32281182,96,115,6.8107,0.9826,1,1,1,1
attack_random,120,32281182,97,116,6.8235,0.9828,1,1,1,1
attack_random,120,32281182,98,117,6.8362,0.9829,1,1,1,1
attack_random,120,32281182,99,118,6.8487,0.9831,1,1,1,1
attack_random,120,32281182,100,119,6.8612,0.9832,1,1,1,1
attack_random,120,32281182,101,116,6.8235,0.9828,1,1,1,1
attack_random,120,32281182,102,117,6.8362,0.9829,1,1,1,1
attack_random,120,32281182,103,117,6.8362,0.9829,1,1,1,1
attack_random,120,32281182,104,118,6.8487,0.9831,1,1,1,1
attack_random,120,32281182,105,116,6.8235,0.9828,1,1,1,1
attack_random,120,32281182,106,117,6.8191,0.9744,1,1,1,1
attack_random,120,32281182,107,118,6.8318,0.9746,1,1,1,1
attack_random,120,32281182,108,117,6.8191,0.9744,1,1,1,1
attack_random,120,32281182,109,118,6.8318,0.9746,1,1,1,1
attack_random,120,32281182,110,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281182,111,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281182,112,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281182,113,114,6.7803,0.9737,1,1,1,1
attack_random,120,32281182,114,115,6.7933,0.9739,1,1,1,1
attack_random,120,32281182,115,116,6.8063,0.9741,1,1,1,1
attack_random,120,32281182,116,117,6.8191,0.9744,1,1,1,1
attack_random,120,32281182,117,118,6.8318,0.9746,1,1,1,1
attack_random,120,32281182,118,118,6.8318,0.9746,1,1,1,1
attack_random,120,32281182,119,117,6.8020,0.9658,1,1,1,1
attack_random,120,32281182,120,118,6.8148,0.9661,1,1,1,1
attack_random,120,32281182,121,116,6.7890,0.9655,1,1,1,1
attack_random,120,32281182,122,117,6.8020,0.9658,1,1,1,1
attack_random,120,32281182,123,117,6.8020,0.9658,1,1,1,1
attack_random,120,32281182,124,117,6.8020,0.9658,1,1,1,1
attack_random,120,32281182,125,118,6.8148,0.9661,1,1,1,1
attack_random,120,32281182,126,119,6.8276,0.9664,1,1,1,1
attack_random,120,32281182,127,120,6.8402,0.9667,1,1,1,1
attack_random,120,32281182,128,119,6.8276,0.9664,1,1,1,1
attack_random,120,32281182,129,119,6.8276,0.9664,1,1,1,1
attack_random,120,32281182,130,120,6.8402,0.9667,1,1,1,1
attack_random,120,32281182,131,119,6.8276,0.9664,1,1,1,1
attack_random,120,32281182,132,120,6.8402,0.9667,1,1,1,1
attack_random,120,32281182,133,120,6.8402,0.9667,1,1,1,1
attack_random,120,32281182,134,119,6.8444,0.9748,1,1,1,1
